symbol,moneyness_bucket,tenor_bucket,c_j,phi_j,se_phi,t_stat_phi,p_value_phi,r2,n_obs,underlying,index
MO2406-C-6600.CFE,DCW,ST,-1.5338135286414671,0.07986842536213426,0.356765602516957,0.2238680657514849,0.8255282384456232,0.0029393881065635785,19.0,CSI 1000,000852.SH
MO2406-C-6800.CFE,DCW,LT,-0.20976873724753536,0.5839302606137305,0.15048099206687268,3.880425378603539,0.0006381052904530356,0.3667448665793692,28.0,CSI 1000,000852.SH
MO2406-C-6800.CFE,DCW,MT,-0.9857935972476961,-0.1407441459743791,0.19376738809564212,-0.7263562117321252,0.4741093313711142,0.019888473840578902,28.0,CSI 1000,000852.SH
MO2406-C-6800.CFE,DCW,ST,-0.24957524935222228,0.05110647056990094,0.26127525088132314,0.1956039479342596,0.8472390992738518,0.002245587425972584,19.0,CSI 1000,000852.SH
MO2406-C-7000.CFE,DCW,LT,0.03214557439984829,0.5066602072335112,0.1002704998375898,5.052933894357356,3.635240879356906e-05,0.5154661287766489,26.0,CSI 1000,000852.SH
MO2406-C-7000.CFE,DCW,MT,0.09025614259802378,-0.055890391616047086,0.19566287946608218,-0.28564637180316865,0.7774123803975126,0.0031284073432950033,28.0,CSI 1000,000852.SH
MO2406-C-7000.CFE,DCW,ST,0.4956682515745174,0.01913579065069567,0.26625115934371785,0.07187120122918322,0.9436539560553681,0.00034424609156102903,17.0,CSI 1000,000852.SH
MO2406-C-7200.CFE,DCW,LT,0.18006513278851202,0.6500550278264291,0.13144197604139382,4.945566457565376,3.879565133002984e-05,0.48472637398657725,28.0,CSI 1000,000852.SH
MO2406-C-7200.CFE,DCW,MT,0.7625147163109218,-0.02225768377633855,0.2366616795516156,-0.0940485329881392,0.9258513808436221,0.0003684111630776199,26.0,CSI 1000,000852.SH
MO2406-C-7200.CFE,DCW,ST,0.660368938584744,0.36935594530357163,0.3392981966342653,1.0885880000762458,0.2915279736077888,0.06516482159898307,19.0,CSI 1000,000852.SH
MO2406-C-7400.CFE,DCW,LT,0.2618877514188126,0.8051227538189857,0.11415462686062731,7.052913893730906,1.7256615195277334e-07,0.6567366493685329,28.0,CSI 1000,000852.SH
MO2406-C-7400.CFE,DCW,MT,1.7011257471070405,0.39122049145265986,0.19706366050263893,1.98524928672692,0.060331012223859164,0.1580201595248717,23.0,CSI 1000,000852.SH
MO2406-C-7400.CFE,DCW,ST,1.9599481442182658,-0.0004054806274492173,0.2132173232170639,-0.0019017245940960508,0.9985094769370035,2.5832539263248577e-07,16.0,CSI 1000,000852.SH
MO2406-P-3800.CFE,DPW,LT,0.405151726324086,0.8016815658079303,0.133838897078224,5.989899672733976,4.1562764235879874e-06,0.6093676895061759,25.0,CSI 1000,000852.SH
MO2406-P-3800.CFE,DPW,MT,1.052411554683926,-0.2125285056532623,0.20151386365849844,-1.05465947500977,0.30253465109018013,0.04613024487040662,25.0,CSI 1000,000852.SH
MO2406-P-3800.CFE,DPW,ST,3.5245459818310776,-0.25184990265573426,0.20238581589826082,-1.2444049082092739,0.23710774012000826,0.11429594383613129,14.0,CSI 1000,000852.SH
MO2406-P-3900.CFE,DPW,LT,0.4212849048440056,-0.003850757123794679,0.20615045627989234,-0.01867935290216613,0.9852732400592067,1.6614877505594094e-05,23.0,CSI 1000,000852.SH
MO2406-P-3900.CFE,DPW,MT,0.38355166278423486,0.12520746871729135,0.19147486760081886,0.6539107209533116,0.5193863827757282,0.017504758733532078,26.0,CSI 1000,000852.SH
MO2406-P-3900.CFE,DPW,ST,0.5806489813941376,0.012327427605567515,0.33856297044591616,0.03641103334287045,0.9717494316994261,0.00014728534262087312,11.0,CSI 1000,000852.SH
MO2406-P-4000.CFE,DPW,LT,-0.08412389786180682,-0.1536787611088957,0.2116152785175841,-0.726217701223902,0.4753613936845864,0.02341114968254232,24.0,CSI 1000,000852.SH
MO2406-P-4000.CFE,DPW,MT,0.6148019552165518,0.011224885335517298,0.23360287696744708,0.048051143381601005,0.9620426934957116,8.879643681092286e-05,28.0,CSI 1000,000852.SH
MO2406-P-4000.CFE,DPW,ST,-0.005787148275963994,0.505610441649031,0.20132428369915126,2.5114230253742735,0.023136052387071965,0.28274425816514415,18.0,CSI 1000,000852.SH
MO2406-P-4100.CFE,DPW,LT,-0.21694791518561568,0.7226083353731619,0.14737514283343073,4.903190059601046,8.58906778759743e-05,0.545880517379014,22.0,CSI 1000,000852.SH
MO2406-P-4100.CFE,DPW,MT,-0.026745218375018164,-0.0050067166877374725,0.190820291724214,-0.02623786308310181,0.9792537259713412,2.4586019054639863e-05,30.0,CSI 1000,000852.SH
MO2406-P-4100.CFE,DPW,ST,-2.7253174886578755,-0.616492157724884,0.23107635706003463,-2.6679153400566924,0.02048954033811625,0.37231180308417544,14.0,CSI 1000,000852.SH
MO2406-P-4200.CFE,DPW,LT,-0.19561979314720346,0.7409173400485612,0.1496171124846331,4.952089555428758,7.673853026883818e-05,0.5507958983504089,22.0,CSI 1000,000852.SH
MO2406-P-4200.CFE,DPW,MT,-0.35303505784980843,0.09407016375135548,0.18814421440557016,0.4999896704161978,0.6209892244909057,0.008849195112582309,30.0,CSI 1000,000852.SH
MO2406-P-4200.CFE,DPW,ST,-1.5284221984428623,0.11076515241425208,0.339279580793241,0.32647161422235144,0.7496911650523044,0.008803781265050992,14.0,CSI 1000,000852.SH
