target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-01-03 11:20:00,000300.SH,20230317,-0.0014327369022226,1.0,-0.0344261081404636,0.0003173070891626,-0.003769517107073,-1.4441836378236044e-05,success,,30,30,-0.2275349989143413,0.2505008020286587,21024429.77028502,0.0002177522851142,False,-9.717195174677124e-07,True,False
2023-01-03 13:10:00,000300.SH,20230317,-0.0048588020758416,1.0,-0.0006012202846794,0.0001209107591552,0.0118494611151777,-0.000103401215493,success,,30,30,-0.2318749880622041,0.2461608128807956,8236645.825381928,0.0003431816163757,False,-4.2822461166231793e-05,True,False
2023-01-03 13:50:00,000300.SH,20230317,-0.0031438584949209,1.0,-0.0208436326088014,0.0001930174484426,0.0047433173195962,-6.0931321255127856e-05,success,,30,30,-0.2332534674153211,0.2447823335276785,11951203.928834684,0.0002357822082389,False,-1.291367566288549e-05,True,False
2023-01-03 14:30:00,000300.SH,20230317,-0.0028302268580794,1.0,-0.0192412379655027,0.0001787073784227,0.0028809998106745,-5.305008546870197e-05,success,,29,29,-0.2050224766194752,0.2412646260089443,17033032.111339323,0.0002673285993864,False,-9.629826087490609e-06,True,False
2023-01-03 10:00:00,000852.SH,20230120,-0.0009629822888342,1.0,-0.0040545594657859,4.129120941345886e-05,0.0032975943847197,-5.296518783573126e-06,success,,20,20,-0.1374086185778886,0.1593232893938102,219034672.5953069,0.0001215667079069,False,-4.592550534285901e-07,True,False
2023-01-03 10:40:00,000852.SH,20230120,-0.0011896230717762,1.0,-0.0004375433759401,2.5954502285768888e-05,0.0049034100322588,-6.561754384096017e-06,success,,20,20,-0.1457718137017717,0.1643831146020677,154423567.76225108,0.0001329950500465,False,-9.455777988533394e-07,True,False
2023-01-03 11:20:00,000852.SH,20230120,-0.0013665908498407,1.0,0.0043333475239411,1.883739179372005e-05,0.0060308957536444,-7.548674824900494e-06,success,,21,21,-0.1470727959501346,0.1630821323537049,155721705.85367885,0.0001162280667588,False,-1.4599717410181467e-06,True,False
2023-01-03 13:10:00,000852.SH,20230120,-0.0014052804702151,1.0,-0.0025217997087941,3.586781345384564e-05,0.0075100811313755,-1.0062989167942998e-05,success,,21,21,-0.151800463989748,0.1583544643140914,192888480.05002543,7.232690014235755e-05,False,-2.1427705236952065e-06,True,False
2023-01-03 13:50:00,000852.SH,20230120,-0.0014243067279342,1.0,0.0014268758435794,2.200840469104577e-05,0.0064770214787758,-8.494655040896305e-06,success,,21,21,-0.1536100252585797,0.1565449030452598,166923738.91525096,8.333189658096304e-05,False,-1.726152691558865e-06,True,False
2023-01-03 14:30:00,000852.SH,20230120,-0.0008186638599765,1.0,0.0041328267760149,-1.5236149274787233e-05,0.0027760356240045,-4.557825107771037e-06,success,,20,20,-0.15666603942556,0.1534888888782794,207829190.6578813,0.0001342269318627,False,-3.3448228235263303e-07,True,False
2023-01-03 10:00:00,000852.SH,20230217,-0.0028900499456158,1.0,0.0130025987631647,5.559720154401939e-05,0.0106389983338918,-4.777467074251631e-05,success,,20,20,-0.1353364301147368,0.1613954778569618,150501993.23275626,7.853765418292625e-05,False,-1.4273306461171266e-05,True,False
2023-01-03 10:40:00,000852.SH,20230217,-0.0020000991813173,1.0,0.0159209722893738,2.962017164291561e-06,0.005998843327922,-3.061592293929118e-05,success,,20,20,-0.1428481184138802,0.1538837895578184,173984558.37168312,9.351785784656976e-05,False,-5.199198490676486e-06,True,False
2023-01-03 11:20:00,000852.SH,20230217,-0.0027345947465608,1.0,0.0051689145662205,9.7736548493145e-05,0.0137147888134775,-5.551424702325272e-05,success,,20,20,-0.1441220674528305,0.1526098405188684,207735536.5672613,5.015667889794689e-05,False,-1.7927360519473656e-05,True,False
2023-01-03 13:10:00,000852.SH,20230217,-0.0017981684940919,1.0,0.0101530119802779,3.7593082688932217e-05,0.0057704647323292,-2.8623097706587924e-05,success,,20,20,-0.1489872097604749,0.1477446982112239,201923184.5184459,7.218218198759191e-05,False,-4.311877117192383e-06,True,False
2023-01-03 13:50:00,000852.SH,20230217,-0.002434962290394,1.0,0.0026894208713124,0.0001070115628495,0.0099907815929731,-4.2458640196022855e-05,success,,20,20,-0.1507781701788986,0.1459537377928002,186592902.6033244,5.411881328977884e-05,False,-1.0373107583518148e-05,True,False
2023-01-03 14:30:00,000852.SH,20230217,-0.0026940494675947,1.0,0.0255475075640921,3.799180243811845e-05,0.0107960586461917,-4.548602127121732e-05,success,,20,20,-0.1535182132665087,0.1432136947051902,164983377.71826982,6.709746764494513e-05,False,-1.3486300997448831e-05,True,False
2023-01-03 10:00:00,000852.SH,20230317,-0.0083606584076365,1.0,-0.0716029118954782,0.0008068205233533,0.0446328598729647,-0.0003221161099051,success,,25,25,-0.1871787764966034,0.2682967521862224,14258610.86278939,0.0001190283861737,False,-0.0004135946289286406,True,False
2023-01-03 10:40:00,000852.SH,20230317,-0.0084897359206036,1.0,-0.0433701202808344,0.0006825831271503,0.0374241146824762,-0.0002606348719801,success,,25,25,-0.1947766055198571,0.2606989231629685,10688410.625332331,0.0002084608257935,False,-0.00031452383556745776,True,False
2023-01-03 11:20:00,000852.SH,20230317,-0.0068162925985967,1.0,-0.0675381971003156,0.0005027760712342,0.0385703014410855,-0.0002537100099111,success,,24,24,-0.1959366371429953,0.2595388915398304,15724995.461744934,0.0001463888878333,False,-0.00026644165267986975,True,False
2023-01-03 13:10:00,000852.SH,20230317,-0.0075644054359464,1.0,-0.0464887358205281,0.0004120622194692,0.034474897784662,-0.0002196291023807,success,,25,25,-0.2001510235823724,0.2553245051004533,11764629.489525037,0.0001961913102049,False,-0.00024448557724055615,True,False
2023-01-03 13:50:00,000852.SH,20230317,-0.007722791422309,1.0,-0.0350834664963426,0.0004028199270974,0.0318310993473205,-0.0002112553324978,success,,25,25,-0.2019675707530986,0.2535079579297271,10612212.49320805,0.0002112955126421,False,-0.00022397942379230243,True,False
