target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv
2023-02-20 10:00:00,000852.SH,20230519,-0.00047643253930392004,1.0,0.0015099259665763505,5.654810003047519e-05,-0.008148997234475415,5.68048867224039e-06,success,,16,16,-0.10979956498401566,0.11005991112900415,3799426267.366448,1.2484848769361365e-05,False
2023-02-20 10:40:00,000852.SH,20230519,-0.0002164764931594769,1.0,0.016286090549697124,-8.979682481088611e-05,-0.01051390568253832,2.35335614727713e-05,success,,16,16,-0.10705951143527882,0.11279996467774105,9475697702.002808,2.5252856691607385e-05,False
2023-02-20 11:20:00,000852.SH,20230519,-0.0003416115406965046,1.0,0.013670938733254541,-4.97451531689962e-05,-0.009311296020091564,1.4195007878345734e-05,success,,16,16,-0.10644303886893987,0.11341643724408003,5428408766.669865,2.2700933835413266e-05,False
2023-02-20 13:10:00,000852.SH,20230519,-0.0003728397891017845,1.0,0.008580167346133146,-1.4964474143980093e-05,-0.008918650849473844,1.0747104908039442e-05,success,,16,16,-0.1090364045208362,0.11082307159218371,5261404321.812254,2.132021831060422e-05,False
2023-02-20 13:50:00,000852.SH,20230519,-0.0002766517432193819,1.0,0.017269015652716487,-9.59446162989832e-05,-0.008903581590570451,1.134458801109683e-05,success,,16,16,-0.11540539357947986,0.10445408253353981,9427333164.655594,2.5619090544796453e-05,False
2023-02-20 14:30:00,000852.SH,20230519,-0.00026301636950525086,1.0,0.016535051379672285,-9.57012918083106e-05,-0.008791528127992766,1.2007604141640503e-05,success,,16,16,-0.11876688130483401,0.10109259480818583,10067994295.335434,2.0002910296084255e-05,False
2023-02-20 10:00:00,000852.SH,20230616,-0.0027032347155275973,1.0,0.029688964540300976,-0.00021427972186744071,-0.001373411729408335,-7.699586593847421e-05,success,,16,16,-0.26240029654616864,0.19307523213665703,21139086.669382166,0.00032093585063046624,False
2023-02-20 10:40:00,000852.SH,20230616,-0.0022889399149500743,1.0,0.012574921262375017,-2.7879545038798418e-05,-0.0024699072781416464,-7.358112681565174e-05,success,,16,16,-0.26067014537259187,0.19480538331023364,28610492.016557876,0.00024267732616423736,False
2023-02-20 11:20:00,000852.SH,20230616,-0.002019800696443678,1.0,0.006490845428082397,8.770303508961018e-06,-0.0049557651440203755,-4.6175303751009314e-05,success,,14,14,-0.25939232685661234,0.19608320182621336,29719167.315834876,0.00024120348986375788,False
2023-02-20 13:10:00,000852.SH,20230616,-0.0013775124499200856,1.0,0.017203532837508063,-0.00012637547341951254,-0.009955898801378371,3.164827174157912e-06,success,,16,16,-0.2621356360160048,0.19333989266682103,29101635.87403581,0.000395404942494382,False
2023-02-20 13:50:00,000852.SH,20230616,-0.002357748208118641,1.0,0.04426336244762764,-0.00039353683455017245,-0.0007125175725290603,-9.590972136552102e-05,success,,16,16,-0.2680622923624501,0.1874132363203758,27382382.13379346,0.00031895488487755197,False
2023-02-20 14:30:00,000852.SH,20230616,-0.002507751570571766,1.0,0.03644395797776433,-0.00025691004590160457,0.0010554066444146153,-0.00011126137255034897,success,,16,16,-0.27205501431176093,0.18342051437106466,28725026.461701725,0.00026348666365996537,False
2023-02-21 10:00:00,000016.SH,20230317,-0.0004360718360400031,1.0,0.01096692201814154,-5.537803376309142e-05,-0.00274012759964235,9.91749350316977e-07,success,,19,19,-0.1864315325935571,0.117250881204665,371322782.6857118,0.0005982385570696275,False
2023-02-21 10:40:00,000016.SH,20230317,-0.0004744979451171423,1.0,0.00705396881395199,-4.4794453026192086e-05,-0.0010335220737979446,-3.272877885834374e-06,success,,21,21,-0.1909388980044394,0.11274351579378265,672335402.1718862,0.0002736166375774702,False
2023-02-21 11:20:00,000016.SH,20230317,-0.0005900644243611045,1.0,0.010367634613950993,-5.300667557945199e-05,0.0009921383487785493,-7.908589960646094e-06,success,,20,20,-0.18757817421417386,0.11610423958404831,809466779.0434188,0.00013384669295807622,False
2023-02-21 13:10:00,000016.SH,20230317,-0.000338424508011603,1.0,-0.0009110778472959076,-9.134061196797112e-06,-0.0019041806290318807,-1.1593185341954183e-06,success,,20,20,-0.18917654658192323,0.11450586721629878,1105863404.0349424,0.00017067939376544904,False
2023-02-21 13:50:00,000016.SH,20230317,-0.00034715859119857916,1.0,0.011746449482201968,-4.7272114247521366e-05,-0.002088490314959239,-4.6069192905458306e-07,success,,21,21,-0.1865630512829461,0.11711936251527579,651487247.792332,0.0004778700540702803,False
2023-02-21 14:30:00,000016.SH,20230317,-0.00032915800231440363,1.0,-0.00413551581651134,-2.6999219856577298e-06,-0.0012131150134807075,-2.6384534875077384e-06,success,,21,21,-0.1878850438808799,0.11579736991734231,1464903179.43082,0.00012004052357860682,False
2023-02-21 10:00:00,000016.SH,20230421,-0.00015231943251364644,1.0,0.0014039751766432983,-1.128973332643779e-05,-0.009786279772121821,2.3814778712809217e-05,success,,17,17,-0.14603658104318157,0.11553434740491354,1360883764.662614,0.00014351318038432353,False
2023-02-21 10:40:00,000016.SH,20230421,-0.00017933592386384402,1.0,0.002764280277036381,-2.0100395966233446e-05,-0.009684016552140346,2.3171413078228323e-05,success,,17,17,-0.15084152905292564,0.11072939939516968,1250371031.6648927,0.00013534171291209392,False
2023-02-21 11:20:00,000016.SH,20230421,-0.00010260900228626522,1.0,-0.0009399054132764301,3.3670792613838922e-06,-0.00996373581341045,2.470340539333416e-05,success,,17,17,-0.1472408482575095,0.11433008019058545,2567782610.809163,8.531509911136186e-05,False
2023-02-21 13:10:00,000016.SH,20230421,-8.865806655546656e-05,1.0,-0.003296674910307617,1.7428480756046656e-05,-0.010123414647382261,2.559489017455931e-05,success,,17,17,-0.149038609089518,0.11253231935857744,2701203965.4953823,9.478685973204365e-05,False
2023-02-21 13:50:00,000016.SH,20230421,-0.00021970883382592683,1.0,-0.001667850171935031,6.8167229582297746e-06,-0.008399581890705098,1.6525406167123364e-05,success,,17,17,-0.1462912322148288,0.11527969623326635,1805921642.6520045,5.671123184938551e-05,False
2023-02-21 14:30:00,000016.SH,20230421,-9.257737394262783e-05,1.0,-0.0019774470506692824,7.6108069868351065e-06,-0.009758904081113602,2.3693995162869257e-05,success,,17,17,-0.14753748222275537,0.11403344622533987,2585446280.223924,0.00010251142104686521,False
2023-02-21 10:00:00,000016.SH,20230519,-0.00021234408557541942,1.0,0.012333701862623411,-8.939773992092321e-05,-0.012382727686374767,3.69984446995035e-05,success,,16,16,-0.14544721785920017,0.1001233692424537,2253678427.831908,5.048946447171621e-05,False
2023-02-21 10:40:00,000016.SH,20230519,-0.00010775279064739969,1.0,0.012177500081764686,-9.024899635295635e-05,-0.013596656499893688,4.582562042794263e-05,success,,16,16,-0.15009181249996412,0.09547877460169,2816467572.4941425,0.00013032004536834855,False
2023-02-21 11:20:00,000016.SH,20230519,-0.00025682770205159774,1.0,0.006564747999352542,-4.503656126136167e-05,-0.011907534239018058,3.34048469111381e-05,success,,16,16,-0.14682931707071853,0.09874127003093537,2373951027.4402533,3.697153490206393e-05,False
2023-02-21 13:10:00,000016.SH,20230519,-0.00025672287494583456,1.0,0.00867794579714556,-6.064509986257164e-05,-0.012068631949379788,3.472074351121934e-05,success,,16,16,-0.14826613403600947,0.09730445306564467,1935541460.070962,5.060860160000366e-05,False
2023-02-21 13:50:00,000016.SH,20230519,-0.0003198798815054754,1.0,0.01152357506127991,-8.196907229414951e-05,-0.01126451456496243,2.8932132084391507e-05,success,,16,16,-0.14668971292860356,0.0988808741730501,1773321658.5678446,5.557540733851125e-05,False
2023-02-21 14:30:00,000016.SH,20230519,-0.0003213845594973898,1.0,0.018407710179640224,-0.00013496461157691262,-0.010548995053902966,2.3428507453825098e-05,success,,16,16,-0.14645645358863693,0.09911413351301712,2324986568.6333504,4.6760159760957535e-05,False
2023-02-21 10:00:00,000016.SH,20230616,-0.0018880522985590235,1.0,0.0404721085126707,-0.0004754956404133126,-0.0024825331226846696,-7.20137288458982e-05,success,,12,12,-0.19825152186777303,0.1319901650028038,165317204.63498515,6.413998782409917e-05,False
2023-02-21 10:40:00,000016.SH,20230616,-0.0010330659826986173,1.0,0.011202974441213053,-0.00015136954891416436,-0.011172832482243962,1.252013397114905e-05,success,,12,12,-0.20362082535463732,0.12662086151593954,192301023.88524404,8.596325556281684e-05,False
2023-02-21 11:20:00,000016.SH,20230616,-0.002442366962251415,1.0,0.050839225228070634,-0.0005673863672981649,0.0005540357346798941,-0.00010108897919579834,success,,12,12,-0.19964397855376517,0.13059770831681172,122525499.50236396,0.00011298515709229412,False
2023-02-21 13:10:00,000016.SH,20230616,-0.0023519251480014435,1.0,0.0371013699541535,-0.00041208624381453425,0.00036558155383901276,-9.753800661595747e-05,success,,12,12,-0.20159859221651877,0.12864309465405804,144718887.6510103,5.714616391806343e-05,False
2023-02-21 13:50:00,000016.SH,20230616,-0.001097385486770176,1.0,0.0174424860459781,-0.00021173062380535975,-0.011014526950126013,1.3573799565029046e-05,success,,12,12,-0.1994998968833357,0.13074178998724117,167580810.80855092,8.96970868219856e-05,False
2023-02-21 14:30:00,000016.SH,20230616,-0.0010215489059307646,1.0,0.0039806840253269,-8.426853352951316e-05,-0.010005831995803358,3.499357383782136e-06,success,,11,11,-0.19980479790266972,0.13043688896790712,233780370.31674683,7.32841268356938e-05,False
2023-02-21 10:00:00,000300.SH,20230317,-0.0014384392642242943,1.0,0.030453738367763713,-0.0001063926117555431,0.004870789379559769,-1.2390848279348321e-05,success,,33,33,-0.2915688893210987,0.18646691162190085,52700203.17584091,0.0009687104632376876,False
2023-02-21 10:40:00,000300.SH,20230317,-0.000872874334306494,1.0,0.012481607781430717,-4.2825427656265494e-05,0.00037825942140925914,-3.5593179129878925e-06,success,,33,33,-0.29274692870212976,0.1852888722408701,84712638.86260553,0.0008841079791944672,False
2023-02-21 11:20:00,000300.SH,20230317,-0.0009766072895854947,1.0,0.008560521646344167,-2.569605018572798e-05,0.0011683098911086304,-4.78046127145343e-06,success,,33,33,-0.28959958467163877,0.18843621627136098,88610031.76819795,0.0006555161664736175,False
2023-02-21 13:10:00,000300.SH,20230317,-0.0012853171757117032,1.0,0.022196528761405137,-7.569078871067715e-05,0.0036235095401621897,-9.405480906643472e-06,success,,33,33,-0.29079622105441977,0.18723957988858006,70480978.27305539,0.0012643404340665326,False
2023-02-21 13:50:00,000300.SH,20230317,-0.0014781113788147956,1.0,0.025861411378641543,-8.330703938061675e-05,0.0045932678100037766,-1.0978647175507704e-05,success,,33,33,-0.28837162427974256,0.18966417666325724,47247660.226003535,0.0008651768908042564,False
2023-02-21 14:30:00,000300.SH,20230317,-0.001563470998049958,1.0,0.026766686270610837,-8.551137001383178e-05,0.0055968664535878095,-1.2505601920154178e-05,success,,33,33,-0.2899437961696967,0.18809200477330315,48177497.7154437,0.0007825373972197288,False
2023-02-21 10:00:00,000300.SH,20230421,-0.00018497798057735511,1.0,-0.001609983887547615,1.0730365133786176e-05,-0.007791552320371423,1.4738274465558435e-05,success,,22,22,-0.14278080753306344,0.11315256660413717,1944836266.0460842,7.142180269307422e-05,False
2023-02-21 10:40:00,000300.SH,20230421,-0.00022104381043423115,1.0,-0.0035705658694893216,2.1225754636936115e-05,-0.00782905458471051,1.4724770504510616e-05,success,,22,22,-0.14439509394035885,0.11153828019684202,1847888435.5215597,4.958802360239608e-05,False
2023-02-21 11:20:00,000300.SH,20230421,-0.0001682677804234564,1.0,-0.0019650067201424045,1.6198463214934122e-05,-0.0075543904520091855,1.357258650558058e-05,success,,22,22,-0.1409036472160124,0.11502972692118847,2618206131.7280912,4.00057829907138e-05,False
2023-02-21 13:10:00,000300.SH,20230421,-0.00028419231539155505,1.0,0.00515783184869012,-1.539121263532236e-05,-0.005786835060857797,5.600615267429516e-06,success,,22,22,-0.14221917771365478,0.11371419642354605,2343476310.0464983,4.0664275759213474e-05,False
2023-02-21 13:50:00,000300.SH,20230421,-0.00021488197995269846,1.0,0.007915321817498929,-3.217959406459758e-05,-0.006921597890402716,1.0887140905436606e-05,success,,22,22,-0.13969190940419554,0.11624146473300515,1957688769.3597496,8.264491820002865e-05,False
2023-02-21 14:30:00,000300.SH,20230421,-0.00017137959588108082,1.0,0.0047070778963621,-1.725531420560243e-05,-0.006951863541393192,1.1010857879461879e-05,success,,22,22,-0.1408680434832548,0.11506533065394577,3057799204.207333,4.970470803057523e-05,False
2023-02-21 10:00:00,000300.SH,20230519,-0.00025660375020903557,1.0,0.019026565742989547,-0.00012735086021241555,-0.010284420303033228,2.3407399909723996e-05,success,,20,20,-0.14296759046402183,0.09122579703677304,3087913480.218074,8.170115158601517e-05,False
2023-02-21 10:40:00,000300.SH,20230519,-8.38477376609723e-05,1.0,0.0069678287108489246,-5.102948329293981e-05,-0.012772904486866934,4.055371892312591e-05,success,,20,20,-0.14434273020978564,0.08985065729100904,5704068949.9780445,6.789406373480972e-05,False
2023-02-21 11:20:00,000300.SH,20230519,-0.0001027946465247735,1.0,0.0018508246863591644,-1.1390033635592929e-05,-0.011833721137824053,3.473035590461998e-05,success,,20,20,-0.14078445709468654,0.09340893040610868,4387245075.694899,6.974811425111188e-05,False
2023-02-21 13:10:00,000300.SH,20230519,-0.000270448228530818,1.0,0.015990538236044405,-0.00010972379305571411,-0.010039063844842638,2.331315577184495e-05,success,,20,20,-0.14022941455462257,0.09396397294617213,2175566282.965704,0.00010523893226062723,False
2023-02-21 13:50:00,000300.SH,20230519,-0.0002828470561070868,1.0,0.01173120027952956,-6.47140274716501e-05,-0.010176519007350015,2.3821889637943718e-05,success,,20,20,-0.13955207249575194,0.09464131500504289,2178243954.741217,5.7379001523629924e-05,False
2023-02-21 14:30:00,000300.SH,20230519,-8.759207775082597e-05,1.0,0.010606030348969528,-6.805937866999358e-05,-0.011902984053589223,3.517108031921845e-05,success,,20,20,-0.14097863678080827,0.09321475071998658,4480747187.747073,0.00012473872445185565,False
2023-02-21 10:00:00,000300.SH,20230616,-0.003137767532588957,1.0,0.029438807695578318,-0.0003331819578599459,-0.003496148752343872,-4.2423612365311044e-05,success,,20,20,-0.29137757219294586,0.18665822875005383,10012356.249361238,0.0007769632021381337,False
2023-02-21 10:40:00,000300.SH,20230616,-0.00308662023841552,1.0,0.024114233840177607,-0.0002517804959202341,-0.002759882935682779,-5.0260539980110366e-05,success,,20,20,-0.2937394082211939,0.1842963927218058,11043782.934218772,0.0006791189893296844,False
2023-02-21 11:20:00,000300.SH,20230616,-0.003647748985741071,1.0,0.001389313122711771,2.166071065963169e-05,-0.0002608671118001328,-6.58492966545683e-05,success,,20,20,-0.28928917516378516,0.18874662577921472,10852828.692387408,0.0005431648260164157,False
2023-02-21 13:10:00,000300.SH,20230616,-0.002972106092838816,1.0,0.008218851881701158,-8.73671049725362e-05,-0.0036154012201643905,-3.872094524238334e-05,success,,20,20,-0.2902958803325933,0.18773992061040654,11586117.65070586,0.0006050381918547875,False
2023-02-21 13:50:00,000300.SH,20230616,-0.004731554225232778,1.0,0.04153147011138405,-0.00043272218168474344,0.00394599874304151,-0.00010512962694572949,success,,20,20,-0.28790022881254984,0.19013557213045004,7990482.730234117,0.0006781965328253751,False
2023-02-21 14:30:00,000300.SH,20230616,-0.004379074128416684,1.0,0.029563003399952728,-0.00026830773764211993,0.002949934941788576,-9.758507424523119e-05,success,,20,20,-0.28954163522896953,0.18849416571403005,9194593.247976076,0.0005467293669270511,False
2023-02-21 10:00:00,000852.SH,20230317,-0.0007029381267921378,1.0,0.012388599134384755,-2.6545057827940913e-05,3.693541706630366e-05,-4.402094498708497e-06,success,,28,28,-0.29265955693266354,0.16281597175016227,112955356.9600748,0.0007858246287524807,False
2023-02-21 10:40:00,000852.SH,20230317,-0.0007502481704233728,1.0,0.023467600468932853,-6.732599540368725e-05,0.00032121761671234704,-4.6754618438645734e-06,success,,28,28,-0.28999264336420605,0.16548288531861963,83183783.79340436,0.0010673962688691387,False
2023-02-21 11:20:00,000852.SH,20230317,-0.00098034773229647,1.0,-0.0008050281109209496,2.862411640499207e-05,0.003001256877865607,-1.026467855690895e-05,success,,28,28,-0.28670927586273387,0.16876625282009197,120555427.70005706,0.000324287499402734,False
2023-02-21 13:10:00,000852.SH,20230317,-0.001730691832149082,1.0,0.008291981758994786,1.754970009579665e-05,0.009377709181157212,-2.2687285354228082e-05,success,,28,28,-0.28857041313578213,0.1669051155470436,87539709.30484155,0.00025991695900486034,False
2023-02-21 13:50:00,000852.SH,20230317,-0.0011352979370813426,1.0,0.013370331638645662,-1.8793137795413824e-05,0.004014241648963379,-1.1590158670069236e-05,success,,28,28,-0.28592735494517874,0.1695481737376471,83906650.4964253,0.0005453131736923257,False
2023-02-21 14:30:00,000852.SH,20230317,-0.0019948004609085927,1.0,0.029743266753446174,-4.651143189277282e-05,0.010696143926121933,-2.328481653005582e-05,success,,28,28,-0.2871712596302665,0.1683042690525594,55949643.987362936,0.0004029986611357337,False
2023-02-21 10:00:00,000852.SH,20230421,-0.00034026267993766176,1.0,0.015632340050191044,-7.68358223087298e-05,-0.00663448149749667,7.688906721877842e-06,success,,19,19,-0.14590431041752747,0.11645995404996348,1386259506.4344325,8.71981229743736e-05,False
2023-02-21 10:40:00,000852.SH,20230421,-0.0003559006045291623,1.0,-0.0010633442356645989,1.6061732554730456e-05,-0.0060250411665353195,5.1994321306611634e-06,success,,19,19,-0.14384995708123607,0.1185143073862549,1662544206.2900825,4.9143631023115664e-05,False
2023-02-21 11:20:00,000852.SH,20230421,-0.00024145121493134613,1.0,-0.0012209682311251316,1.469127831950883e-05,-0.007249964067396951,1.1426415705293892e-05,success,,19,19,-0.14034329232096474,0.12202097214652628,1875169490.972733,5.60944809601123e-05,False
2023-02-21 13:10:00,000852.SH,20230421,-0.00018218793690788534,1.0,-0.00034154260972143086,6.440245164840878e-06,-0.00796190966834363,1.510127413399724e-05,success,,19,19,-0.14208967898403788,0.12027458548345325,1897172158.572415,7.167499609386805e-05,False
2023-02-21 13:50:00,000852.SH,20230421,-0.00012261351925973104,1.0,-0.0048697281793256995,3.120154808727645e-05,-0.008605094292449348,1.8128073374407028e-05,success,,19,19,-0.13974951759628967,0.12261474687120137,2661658839.6185536,4.932183308337618e-05,False
2023-02-21 14:30:00,000852.SH,20230421,-0.00040874342769868966,1.0,0.011675021183121255,-4.4497380726621106e-05,-0.005113544241819798,1.9155669418309874e-06,success,,19,19,-0.14086102022455294,0.12150324424293824,1399167407.3881507,6.879937351679245e-05,False
2023-02-21 10:00:00,000852.SH,20230519,-0.00015821643010809202,1.0,-0.00014862806503987725,8.56129728792704e-06,-0.01207084534711763,3.424322551005501e-05,success,,17,17,-0.12515386958472308,0.10777768809564939,6713617212.310437,2.7593427315055666e-05,False
2023-02-21 10:40:00,000852.SH,20230519,-4.40650210939224e-05,1.0,-0.0013108360443248705,1.2496152399997966e-05,-0.014243049711244665,5.072184483932817e-05,success,,17,17,-0.12395499699293339,0.10897656068743908,9966544050.477358,0.00013611556215002655,False
2023-02-21 11:20:00,000852.SH,20230519,-0.00021517866480736235,1.0,0.00920520139097802,-4.895692806704508e-05,-0.008879170865881516,1.0893030388305383e-05,success,,17,17,-0.11993265254868662,0.1129989051316861,12396875774.507893,1.803089690119075e-05,False
2023-02-21 13:10:00,000852.SH,20230519,-0.00010088363209080456,1.0,0.003590352466871069,-1.6158590104296872e-05,-0.012725387957234373,3.970081779766984e-05,success,,17,17,-0.12177597245153018,0.11115558522884256,8129796841.567936,5.703991340897961e-05,False
2023-02-21 13:50:00,000852.SH,20230519,-0.00012980947646146568,1.0,-0.0003203173233038518,1.8796373786277457e-05,-0.011692771239630691,3.226866977818215e-05,success,,17,17,-0.11906828814794256,0.11386326953243005,6993804715.507967,2.837987645235852e-05,False
2023-02-21 14:30:00,000852.SH,20230519,-0.0001898204279969334,1.0,0.012787068245557604,-7.113229271783255e-05,-0.009722970512548916,1.8808919841788083e-05,success,,17,17,-0.12027452590912012,0.11265703177125255,8586414908.903545,3.337444997047815e-05,False
2023-02-21 10:00:00,000852.SH,20230616,-0.0013801737666319577,1.0,0.017483683060403366,-0.0001544947067437796,-0.009151880921190361,-8.030175242421254e-06,success,,16,16,-0.27825972196248344,0.1772158067203423,35067869.04043142,0.00034326522838900556,False
2023-02-21 10:40:00,000852.SH,20230616,-0.001569716651249423,1.0,0.01503247473553134,-0.0001396985081825906,-0.009092412838200255,-7.648271642919213e-06,success,,16,16,-0.27609445050897047,0.17938107817385532,28713893.74451899,0.0003659711978708417,False
2023-02-21 11:20:00,000852.SH,20230616,-0.001619476930098657,1.0,-0.00021239563886841825,5.508951351482874e-05,-0.008845420636266843,-9.504676700356107e-06,success,,16,16,-0.2721451514415009,0.18333037724132498,30709438.59332482,0.0002990247782502488,False
2023-02-21 13:10:00,000852.SH,20230616,-0.0019905427936185906,1.0,0.006907394073521184,-3.87029941261551e-06,-0.00712874580273967,-2.7023602228664417e-05,success,,16,16,-0.27391412796370673,0.18156140071911925,26331409.662819754,0.00030786891759209057,False
2023-02-21 13:50:00,000852.SH,20230616,-0.003321063157635159,1.0,0.01921304861287343,-5.8838456362689996e-05,0.0025966599999724207,-0.00011707917086963495,success,,16,16,-0.2714198988472481,0.18405562983557763,20107166.736560516,0.0002633602866866255,False
2023-02-21 14:30:00,000852.SH,20230616,-0.0029728711890944053,1.0,-0.005280099428520999,0.00022151440137784808,-0.0002235410385267999,-9.396735074597408e-05,success,,16,16,-0.2733913708605378,0.18208415782228823,22657023.94894462,0.0002379309304942601,False
2023-02-22 10:00:00,000016.SH,20230317,-0.00028500865970893327,1.0,0.005586094361192318,-2.3190670652747858e-05,-0.0022841573089088093,1.8477903980585407e-07,success,,21,21,-0.18300982848225775,0.12067258531596439,879054988.0111783,0.00022426161263241202,False
2023-02-22 10:40:00,000016.SH,20230317,-0.0002889044119130605,1.0,0.010276960361950025,-3.826693357748233e-05,-0.0018192995907202734,-1.0100834312044107e-06,success,,21,21,-0.18617970821742505,0.117502705580797,944811155.7687263,0.00019999556964588115,False
2023-02-22 11:20:00,000016.SH,20230317,-0.0001879119071382443,1.0,0.0047997136580346725,-1.987689373399555e-05,-0.003278361651599988,2.308265004988453e-06,success,,21,21,-0.18416407366200846,0.11951834013621349,1049736620.564002,0.000282014912719411,False
2023-02-22 13:10:00,000016.SH,20230317,-0.00019259923150038088,1.0,0.009168103517112567,-3.1778418022202803e-05,-0.003324294303071149,2.499569084987431e-06,success,,21,21,-0.18192750633500546,0.12175490746321639,842232890.8570547,0.0004609365694556961,False
2023-02-22 13:50:00,000016.SH,20230317,-0.00022484518996741595,1.0,0.002124622946558383,-1.4183779651922857e-05,-0.002515588988843591,9.422068494350036e-07,success,,21,21,-0.18180631295521724,0.12187610084300483,1042149243.4262486,0.00023778529975753196,False
2023-02-22 14:30:00,000016.SH,20230317,-0.000825382078327365,1.0,0.045733021814451005,-0.00014360545015718672,0.006469601968402939,-1.8434661476310673e-05,success,,20,20,-0.17921629095826544,0.10846578149351556,1025391722.386217,0.00010910954083496778,False
2023-02-22 10:00:00,000016.SH,20230421,-0.00013324149010719366,1.0,-0.0006772824335364202,2.4756763793954808e-06,-0.009848031240274677,2.414483741915109e-05,success,,17,17,-0.14315153524486152,0.11841939320323368,1855161365.0296862,9.907079453363951e-05,False
2023-02-22 10:40:00,000016.SH,20230421,-0.00016773146159237864,1.0,-0.004059985953849762,2.1270450550535883e-05,-0.009275167516155881,2.09091958278219e-05,success,,17,17,-0.14596593523496781,0.11560499321312714,2132930061.7850454,5.5970730104702784e-05,False
2023-02-22 11:20:00,000016.SH,20230421,-0.0003144043259787548,1.0,-0.004077254473971433,1.9573291023712304e-05,-0.007754733380342125,1.2462963776986712e-05,success,,17,17,-0.14435745077038514,0.11721347767771004,1594811158.6959949,4.41173568938951e-05,False
2023-02-22 13:10:00,000016.SH,20230421,-0.0003535059740857442,1.0,-0.0012573128902397064,4.892838997815221e-06,-0.007088125822983838,9.421118958242523e-06,success,,17,17,-0.1421151489550146,0.11945577949308063,1430433969.50627,4.876976542164683e-05,False
2023-02-22 13:50:00,000016.SH,20230421,-0.00020585604127323578,1.0,-0.00646634507825701,3.338651873947325e-05,-0.008605289001535137,1.7531065168493457e-05,success,,17,17,-0.14277326255785316,0.11879766589024221,1839083543.293576,5.9213707471971906e-05,False
2023-02-22 14:30:00,000016.SH,20230421,-0.0003646556131215344,1.0,-0.004594485006456415,1.798234530908617e-05,-0.006854691353085523,8.346492984310939e-06,success,,17,17,-0.139781033568164,0.12178989487993111,1390242351.118372,6.131980405629674e-05,False
2023-02-22 10:00:00,000016.SH,20230519,-0.00027443417146242986,1.0,0.0087359111922835,-6.047555729105802e-05,-0.011586061000513582,3.1418948553855325e-05,success,,16,16,-0.14252056232974797,0.10305002477190615,1899884344.8650508,6.728074511169288e-05,False
2023-02-22 10:40:00,000016.SH,20230519,-0.00022346474719390027,1.0,0.016132663355196898,-0.0001215699449488734,-0.012281845741553936,3.625672159580391e-05,success,,16,16,-0.14400034338256548,0.10157024371908849,2300641726.189126,3.918734425226219e-05,False
2023-02-22 11:20:00,000016.SH,20230519,-0.00020003590322682557,1.0,0.008050295475188953,-6.000827173816705e-05,-0.013497425748195423,4.520805609931517e-05,success,,15,15,-0.1430905755618518,0.10248001153980195,1614516650.249656,9.1324424900952e-05,False
2023-02-22 13:10:00,000016.SH,20230519,-0.00026975303504698893,1.0,0.011189186276639609,-8.427810136184483e-05,-0.012719708189843566,3.943723910478032e-05,success,,15,15,-0.14120708667361664,0.10436350042803744,1446753026.4642346,9.127375524190487e-05,False
2023-02-22 13:50:00,000016.SH,20230519,-0.0005710723967490688,1.0,0.008698547060258023,-6.113181002169342e-05,-0.008917500820920396,1.1415222751203853e-05,success,,16,16,-0.14186911649733655,0.1037014706043176,1580560050.6798859,2.884152399806837e-05,False
2023-02-22 14:30:00,000016.SH,20230519,-0.00037200480889472475,1.0,0.004223652879449457,-2.9715616737777306e-05,-0.01120233057142748,2.8305587319647256e-05,success,,16,16,-0.1388933801788862,0.10667720692276796,1609647644.5492775,4.920178241463053e-05,False
2023-02-22 10:00:00,000016.SH,20230616,-0.0022723666040355348,1.0,-0.0010876510436361743,-0.00011955790521926312,0.0024453711422257125,-0.00011456085759383017,success,,12,12,-0.19510766645642497,0.13513402041415215,205365690.5057979,2.5970062904440368e-05,False
2023-02-22 10:40:00,000016.SH,20230616,-0.0024805226528717282,1.0,0.04969846629420049,-0.0006670475082661444,-0.0032744811821061007,-6.347429864928202e-05,success,,12,12,-0.1971672376640163,0.1330744492065605,79765264.33830918,0.00020762880018682233,False
2023-02-22 13:10:00,000016.SH,20230616,-0.0019139821979974516,1.0,0.0140564356564831,-0.00026929518259395413,-0.005136189801739173,-4.4713856681549915e-05,success,,12,12,-0.19403987297019215,0.13620181390038466,140741972.6089135,4.1893464123148476e-05,False
2023-02-22 13:50:00,000016.SH,20230616,-0.0009410101245191098,1.0,0.00971069660884977,-0.00014924471746647367,-0.014204391186845884,4.3831263425291015e-05,success,,11,11,-0.19406235639364333,0.1361793304769337,127685883.81995495,0.0001692440576988175,False
2023-02-22 14:30:00,000016.SH,20230616,-0.0018628099465927079,1.0,0.031871489993152986,-0.00040637045503239905,-0.005663832132770147,-4.201397563294631e-05,success,,11,11,-0.19132938555152457,0.13891230131905236,136375721.3605618,9.845646033224325e-05,False
2023-02-22 10:00:00,000300.SH,20230317,-0.001281854678079701,1.0,0.02745051098346915,-8.555664632923562e-05,0.0036400074067722125,-9.36608400691268e-06,success,,33,33,-0.28385161591226943,0.19418418503073048,54119118.90153254,0.0008565136501594467,False
