date,next_date,lambda_10000_delta_5_daily_return,lambda_10000_delta_5_cumulative_return,lambda_12000_delta_5_daily_return,lambda_12000_delta_5_cumulative_return,lambda_14000_delta_5_daily_return,lambda_14000_delta_5_cumulative_return,lambda_16000_delta_5_daily_return,lambda_16000_delta_5_cumulative_return,lambda_18000_delta_5_daily_return,lambda_18000_delta_5_cumulative_return,lambda_20000_delta_5_daily_return,lambda_20000_delta_5_cumulative_return,lambda_10000_delta_3_daily_return,lambda_10000_delta_3_cumulative_return,lambda_10000_delta_4_daily_return,lambda_10000_delta_4_cumulative_return,lambda_10000_delta_5_delta_sweep_daily_return,lambda_10000_delta_5_delta_sweep_cumulative_return,lambda_10000_delta_6_daily_return,lambda_10000_delta_6_cumulative_return,lambda_10000_delta_7_daily_return,lambda_10000_delta_7_cumulative_return,lambda_10000_delta_8_daily_return,lambda_10000_delta_8_cumulative_return,lambda_10000_delta_9_daily_return,lambda_10000_delta_9_cumulative_return
2025-05-21,2025-05-22,-0.0098673369129807,1.4783008176419794,-0.0095534300838907,1.2352215071972783,-0.0093287506307425,1.034508036890557,-0.0091600096658906,0.8560385412695939,-0.0090303990317691,0.7285187234065653,-0.008948798245419507,0.6283310025764977,-0.0098673369129807,2.303881288666959,-0.0098673369129807,1.8205775335597183,-0.0098673369129807,1.4783008176419794,-0.0098673369129807,1.258316844920316,-0.0098673369129807,1.071266679838506,-0.0098673369129807,0.8936998006545509,-0.0098673369129807,0.7591851648514549
2025-05-22,2025-05-23,-0.0062783821870713,1.4627410979342916,-0.0062163852242645,1.2213265092469787,-0.0061721016794026,1.0219508464193066,-0.0061326621263197,0.8446560840025603,-0.0060665270996466,0.7180326177287728,-0.006013380952420794,0.618539227941368,-0.0062783821870713,2.283138259235994,-0.0062783821870713,1.802868869815764,-0.0062783821870713,1.4627410979342916,-0.0062783821870713,1.2441382686684053,-0.0062783821870713,1.0582624760111337,-0.0062783821870713,0.8818104295584608,-0.0062783821870713,0.7481403280486913
2025-05-23,2025-05-26,0.0064124980684068,1.4785334204677816,0.0064855068202193,1.2357329374726342,0.0065423081724832,1.035179071966195,0.006568564616231,0.8567728266850547,0.0065631007118418,0.7293082388251559,0.006579534582782155,0.6291884627651978,0.0064124980684068,2.3041913769816573,0.0064124980684068,1.8208422610294548,0.0064124980684068,1.4785334204677816,0.0064124980684068,1.2585288009814797,0.0064124980684068,1.0714610801628297,0.0064124980684068,0.8938775353031123,0.0064124980684068,0.7593502745256075
2025-05-26,2025-05-27,0.012828736958036,1.510329873760664,0.0127075519111351,1.2641436298350022,0.012621143070465,1.0608653582074967,0.0125254386874871,0.8800297208822905,0.0123859561672454,0.7507273748709007,0.012274370151052025,0.6491857250030011,0.012828736958036,2.346579979015966,0.012828736958036,1.857030104396313,0.012828736958036,1.510329873760664,0.012828736958036,1.287502872881419,0.012828736958036,1.0980353094790476,0.012828736958036,0.9181735920342496,0.012828736958036,0.7819205164145451
2025-05-27,2025-05-28,-0.001222130294856,1.5072619235718587,-0.0011841642237229,1.2614625119511813,-0.0011473063254739,1.0585009143460749,-0.0011196538547911,0.8779247383581827,-0.0010981979704222,0.7488047296210547,-0.0010807378494862665,0.6474033875691578,-0.001222130294856,2.342490022239452,-0.001222130294856,1.853538441352415,-0.001222130294856,1.5072619235718587,-0.001222130294856,1.2847072463209006,-0.001222130294856,1.0954712369676556,-0.001222130294856,0.9158293339766316,-0.001222130294856,0.7797427773684094
2025-05-28,2025-05-29,0.0005127825432389,1.5085476037175942,0.0003428544314706,1.2622378643950087,0.0002177735550333,1.0589492014082311,0.000119164876425,0.8781485210275646,0.0001351092175967,0.7490410092598032,0.0001599391969996538,0.6476668719441003,0.0005127825432389,2.3442039927738065,0.0005127825432389,1.8550016860516017,0.0005127825432389,1.5085476037175942,0.0005127825432389,1.2858788043132257,0.0005127825432389,1.096545758037832,0.0005127825432389,0.91681173781492,0.0005127825432389,0.7806553983960995
2025-05-29,2025-05-30,0.0090756020550639,1.5313141835051196,0.009073485673941,1.2827642472486436,0.0090812760059936,1.0776470873885398,0.0090883376555915,0.8952177689540128,0.0090119156690792,0.7648032193370136,0.008922173239854968,0.6623676412171555,0.0090756020550639,2.374554657403177,0.0090756020550639,1.8809125452207427,0.0090756020550639,1.5313141835051196,0.0090756020550639,1.306624530687278,0.0090756020550639,1.1155731730280158,0.0090756020550639,0.934207958361804,0.0090756020550639,0.7968159181891439
2025-05-30,2025-06-03,0.0068315541961313,1.5486069935371711,0.0068061220826749,1.2983010194013835,0.0067881007486147,1.091750365137799,0.0067730106978252,0.9080540991778469,0.0067441293878406,0.7767052805923003,0.006721024339853032,0.6735404545955601,0.0068315541961313,2.397608110433035,0.0068315541961313,1.9005936554077327,0.0068315541961313,1.5486069935371711,0.0068315541961313,1.3223823611787942,0.0068315541961313,1.1300258258154383,0.0068315541961313,0.9474216048559414,0.0068315541961313,0.8090909635147248
2025-06-03,2025-06-04,-0.0012649505424535,1.5453831317381952,-0.0012284032785716,1.2954777788940062,-0.0012140152599471,1.089210948274522,-0.0012030976575834,0.9057585237605834,-0.0011946061890783,0.7745828174679366,-0.0011878130142742704,0.671552601463677,-0.0012649505424535,2.393310304210698,-0.0012649505424535,1.896924547889888,-0.0012649505424535,1.5453831317381952,-0.0012649505424535,1.3194446623512364,-0.0012649505424535,1.127331448491633,-0.0012649505424535,0.944958212840493,-0.0012649505424535,0.806802552919079
2025-06-04,2025-06-05,-0.0009425199186978,1.5429840574358145,-0.0009519921474127,1.2932925020739383,-0.0009579017719024,1.0872096894052916,-0.0009496849665615,0.9039486535406712,-0.0008529640910228,0.7730691620480903,-0.0008152079012195888,0.6701899385756598,-0.0009425199186978,2.3901120416586568,-0.0009425199186978,1.894194138800537,-0.0009425199186978,1.5429840574358145,-0.0009425199186978,1.317258539556653,-0.0009425199186978,1.125326396227757,-0.0009425199186978,0.9431250509838558,-0.0009425199186978,0.8050996055237987
2025-06-05,2025-06-06,0.0081464850534915,1.5637004390509823,0.0080885384850078,1.3118418867343435,0.008044324150533,1.103999880717001,0.0079686573602095,0.9191205679921692,0.0079095403235659,0.7870933240817808,0.007862342294421449,0.6833215435694404,0.0081464850534915,2.4177295387356907,0.0081464850534915,1.9177716480941784,0.0081464850534915,1.5637004390509823,0.0081464850534915,1.3361360516142269,0.0081464850534915,1.1426403359484176,0.0081464850534915,0.9589546901687608,0.0081464850534915,0.8198048224802619
2025-06-06,2025-06-09,0.0016869483914558,1.5680252693828145,0.0015906985602027,1.3155193302949884,0.0015215498939258,1.107201221512326,0.0014953140535042,0.9219902559478572,0.0015280297165884,0.7898240557872946,0.001554202247055716,0.6859377656949734,0.0016869483914558,2.423495072083492,0.0016869483914558,1.9226937782825664,0.0016869483914558,1.5680252693828145,0.0016869483914558,1.3400769925687197,0.0016869483914558,1.1462548596166142,0.0016869483914558,0.962259345632276,0.0016869483914558,0.8228747392983087
2025-06-09,2025-06-10,0.0029313026106051,1.575552928559056,0.0030205566024211,1.3225134874961446,0.0030843659816961,1.1137006012765474,0.0031319877882845,0.9280099059586876,0.0031692360626247,0.7954964307306491,0.003157133320452437,0.6912604959912583,0.0029313026106051,2.433530372125684,0.0029313026106051,1.9312610781848452,0.0029313026106051,1.575552928559056,0.0029313026106051,1.3469364663660528,0.0029313026106051,1.1525461820896323,0.0029313026106051,0.968011321574812,0.0029313026106051,0.8282181367804198
2025-06-10,2025-06-11,0.0023881227887367,1.5817036652013456,0.002388124599823,1.3280599390890546,0.0023886949058426,1.1187495871352937,0.002388811142915,0.9326155575056924,0.0023885701834896,0.7997850999696543,0.0023886756453828785,0.6953003687480306,0.0023881227887367,2.441730064253177,0.0023881227887367,1.938261289565396,0.0023881227887367,1.5817036652013456,0.0023881227887367,1.3525412388250988,0.0023881227887367,1.1576867266808888,0.0023881227887367,0.9727111742603568,0.0023881227887367,0.8325841461756469
2025-06-11,2025-06-12,-0.0035713353540023,1.5724835356282547,-0.003639587068442,1.319586762240188,-0.0036532886653571,1.111009183283882,-0.003659963563756,0.9255422549824736,-0.0036339883190118,0.7932447019396329,-0.0036207291048218045,0.6891621453614893,-0.0035713353540023,2.429438491995777,-0.0035713353540023,1.9277677731426743,-0.0035713353540023,1.5724835356282547,-0.0035713353540023,1.3441395251271344,-0.0035713353540023,1.1499809037910316,-0.0035713353540023,0.9656659611004854,-0.0035713353540023,0.8260393736252256
2025-06-12,2025-06-13,0.0007858817153669,1.5745052034019875,0.0007867224972458,1.3214116333303556,0.000790736543954,1.1126784353897272,0.0007922550466069,0.9270677755514384,0.0007923382627595,0.7946655583314703,0.0007919416359495664,0.6904998631942711,0.0007858817153669,2.4321336250006125,0.0007858817153669,1.930068652302428,0.0007858817153669,1.5745052034019875,0.0007858817153669,1.3459817415182007,0.0007858817153669,1.1516705344717093,0.0007858817153669,0.9672107420378336,0.0007858817153669,0.8274744245804979
2025-06-13,2025-06-16,0.0097884023757925,1.599705496251458,0.0097939468844783,1.344147415564203,0.0098449055772886,1.133477555101313,0.0098838777142749,0.9461146777921084,0.0098735053203986,0.8123851982699923,0.009856594734126638,0.7071624352438737,0.0097884023757925,2.465728729929606,0.0097884023757925,1.9587493432598608,0.0097884023757925,1.599705496251458,0.0097884023757925,1.3689451547704437,0.0097884023757925,1.172731951443255,0.0097884023757925,0.9864665923388812,0.0097884023757925,0.8453624795797618
2025-06-16,2025-06-17,0.0068716837761025,1.6175698503326936,0.0066324283778517,1.3596948054050593,0.0064523448530935,1.1472434880231617,0.0062994646127768,0.9583741583372656,0.0061580000155991,0.8235458663492108,0.005997606324552317,0.7174013234625305,0.0068716837761025,2.4895441218154355,0.0068716837761025,1.9790809331194932,0.0068716837761025,1.6175698503326936,0.0068716837761025,1.3852237967569565,0.0068716837761025,1.187662278343807,0.0068716837761025,1.0001169625932258,0.0068716837761025,0.8580432269917184
2025-06-17,2025-06-18,-0.0055729871098523,1.6029821672976516,-0.005380079604302,1.3469994595101222,-0.0052435546145101,1.135984299523061,-0.0051309682649964,0.9483258026798478,-0.0049271041835617,0.8145610658822047,-0.004746113934254411,0.709250341110538,-0.0055729871098523,2.470096937405297,-0.0055729871098523,1.9624785534800115,-0.0055729871098523,1.6029821672976516,-0.0055729871098523,1.371930975283517,-0.0055729871098523,1.175470464665887,-0.0055729871098523,0.9889703365424968,-0.0055729871098523,0.8476883760381451
2025-06-18,2025-06-19,0.0076626932930568,1.62292802129295,0.0075991376020438,1.3648346313548625,0.0075528971117836,1.1521171691697432,0.0075077348154911,0.9629533161405468,0.0074364948756443,0.8280550399501811,0.007379862806418732,0.7218643741297583,0.0076626932930568,2.496687225933809,0.0076626932930568,1.9851791180225875,0.0076626932930568,1.62292802129295,0.0076626932930568,1.3901063548594157,0.0076626932930568,1.1921404276047252,0.0076626932930568,1.0042112062004098,0.0076626932930568,0.8618466453648717
2025-06-19,2025-06-20,0.0101734906898591,1.6496123550977444,0.0099920796515592,1.3884642473541255,0.0098620884230716,1.1733415389889057,0.0097645950017059,0.9821207602799152,0.0096815394326385,0.8457534269044926,0.009592668330891611,0.7383816479815632,0.0101734906898591,2.532260740872197,0.0101734906898591,2.015548809987352,0.0101734906898591,1.6496123550977444,0.0101734906898591,1.414422079608351,0.0101734906898591,1.2144421478358258,0.0101734906898591,1.0246010302472013,0.0101734906898591,0.8807881248774367
2025-06-20,2025-06-23,0.0091067127011352,1.673741613584998,0.0090297217149192,1.4100314148337674,0.0091244717959216,1.1931721325643148,0.0091929062873212,1.0003422106793225,0.0092453312380098,0.8628180287199165,0.009286631797093005,0.7545253582691918,0.0091067127011352,2.564428024624819,0.0091067127011352,2.043010546636157,0.0091067127011352,1.673741613584998,0.0091067127011352,1.4364095278266218,0.0091067127011352,1.2346084362694518,0.0091067127011352,1.043038490164085,0.0091067127011352,0.8979159219824024
2025-06-23,2025-06-24,-0.0097081336096921,1.647784572762521,-0.009817391498564,1.3863711929105065,-0.0098947943548966,1.1714711453277005,-0.0099538424277062,0.9804311195127308,-0.0099990070206543,0.8441916981725446,-0.010036237228502843,0.7369165255501782,-0.0097081336096921,2.52982408111963,-0.0097081336096921,2.013468593673711,-0.0097081336096921,1.647784572762521,-0.0097081336096921,1.412756538602554,-0.0097081336096921,1.212914559004803,-0.0097081336096921,1.0232043995318283,-0.0097081336096921,0.8794907006318353
2025-06-24,2025-06-25,-0.0212553374141491,1.5915050182684751,-0.021179584089544,1.3358288435613923,-0.0213010286104351,1.1252165763343407,-0.0214127518851266,0.9380246393250212,-0.0214996477654422,0.804542226249882,-0.021569164469694747,0.6994526873404556,-0.0212553374141491,2.454796479262844,-0.0212553374141491,1.9494163019282351,-0.0212553374141491,1.5915050182684751,-0.0212553374141491,1.3614725842763624,-0.0212553374141491,1.1658783133844728,-0.0212553374141491,0.9802005073619884,-0.0212553374141491,0.8395414916231503
2025-06-25,2025-06-26,0.018657705527642,1.639856555772735,0.0185565651551665,1.379173803688257,0.0183873911429391,1.164293764786858,0.0183164999062734,0.9735224674495736,0.0183303224052731,0.8376200670509717,0.01831058462473509,0.7305706595877366,0.018657705527642,2.519255054630864,0.018657705527642,2.004445642768039,0.018657705527642,1.639856555772735,0.018657705527642,1.4055322443653906,0.018657705527642,1.206288633164306,0.018657705527642,1.0171465053140358,0.018657705527642,0.8738631150797345
2025-06-26,2025-06-27,0.0119129632877058,1.671305070006465,0.0119044387912947,1.407496532608116,0.0119632077223701,1.190185660667234,0.0118806125093089,0.9969691231637572,0.0117723828755961,0.8592532340601746,0.011696793349948128,0.7508127869704178,0.0119129632877058,2.561179810896755,0.0119129632877058,2.0402374934102427,0.0119129632877058,1.671305070006465,0.0119129632877058,1.4341892616799083,0.0119129632877058,1.2325720686532753,0.0119129632877058,1.0411766975777663,0.0119129632877058,0.8961863775758656
2025-06-27,2025-06-30,0.0025502905685587,1.6781176741322463,0.0026069428440848,1.413772738465958,0.002645850634851,1.195980564787952,0.0026795944816452,1.002320190606203,0.0027141445369423,0.8642995160681914,0.0027417845811799086,0.7556131384742659,0.0025502905685587,2.5702618541814277,0.0025502905685587,2.047990982415866,0.0025502905685587,1.6781176741322463,0.0025502905685587,1.440397151596058,0.0025502905685587,1.2382657761435896,0.0025502905685587,1.046382291258361,0.0025502905685587,0.9010222038108272
2025-06-30,2025-07-01,0.0064147376351811,1.695297096367946,0.0064159829923114,1.4292594633032611,0.0064199382930005,1.2100786245065192,0.0063492865794497,1.0150334953201798,0.0062495486118162,0.875950546520845,0.006169711893643482,0.7664447657353473,0.0064147376351811,2.593164147264896,0.0064147376351811,2.067543044882461,0.0064147376351811,1.695297096367946,0.0064147376351811,1.45605165904919,0.0064147376351811,1.2526236638553558,0.0064147376351811,1.0595092967580642,0.0064147376351811,0.9132167624869272
2025-07-01,2025-07-02,0.0086339612382041,1.7185681870234313,0.0086431496885043,1.4502559164768067,0.0085635677481132,1.229004782536138,0.0084801545268657,1.0321212907373054,0.0084114043391251,0.8917299250878348,0.008328514846489542,0.7811566271922779,0.0086339612382041,2.6241873872348864,0.0086339612382041,2.0940280926285,0.0086339612382041,1.7185681870234313,0.0086339612382041,1.4772571138724475,0.0086339612382041,1.2720727292533445,0.0086339612382041,1.0772910201959944,0.0086339612382041,0.929735401854522
2025-07-02,2025-07-03,0.0041101344351689,1.7297418677432708,0.0040561864537867,1.4601946113335305,0.0038980427375045,1.237693538440566,0.0037716948787553,1.0397858322025892,0.0036734243219505,0.8986790518052141,0.0035940701959372478,0.7875582291403656,0.0041101344351689,2.639083284614665,0.0041101344351689,2.106744964035392,0.0041101344351689,1.7297418677432708,0.0041101344351689,1.4874389736409417,0.0041101344351689,1.2814112536170563,0.0041101344351689,1.085828965549969,0.0041101344351689,0.9376668737804486
2025-07-03,2025-07-04,0.0012797985983882,1.73323538755957,0.0012197990201124,1.463195554309721,0.0011766883721436,1.24032660640767,0.0011427842005368,1.0421168672241097,0.0011398351268636,0.900843232883102,0.0011429406678753488,0.7896013021366453,0.0012797985983882,2.6437405783017325,0.0012797985983882,2.1107209718859137,0.0012797985983882,1.73323538755957,0.0012797985983882,1.4906223945529833,0.0012797985983882,1.2843310005417825,0.0012797985983882,1.0884984065365573,0.0012797985983882,0.940146697129656
2025-07-04,2025-07-07,0.0019996975471085,1.738701031659743,0.001995028206388,1.4681096989184188,0.0019915309092747,1.2447882860912016,0.0019822342519331,1.0461648212247714,0.0019626766929309,0.9045739735931972,0.001957280822751774,0.7931040544456889,0.0019996975471085,2.6510269573984626,0.0019996975471085,2.1169414729831333,0.0019996975471085,1.738701031659743,0.0019996975471085,1.4956028860461448,0.0019996975471085,1.28889897164035,0.0019996975471085,1.0926747716772485,0.0019996975471085,0.9440264037209368
2025-07-07,2025-07-08,-0.0093143935286438,1.7131916924935613,-0.0093434908408067,1.445048938552468,-0.0093635402118779,1.2237691207072343,-0.0093782892049381,1.026975295770355,-0.0093900166753122,0.8866899922217915,-0.009374695195769217,0.7762942504809627,-0.0093143935286438,2.6170198555335658,-0.0093143935286438,2.0879090534980174,-0.0093143935286438,1.7131916924935613,-0.0093143935286438,1.4723578586742914,-0.0093143935286438,1.2675792658711833,-0.0093143935286438,1.0731827753263814,-0.0093143935286438,0.9259189767666056
2025-07-08,2025-07-09,0.0071665721895635,1.7326359766219404,0.0071417169239497,1.4625107859368138,0.0071243650566258,1.2396120637248045,0.0071113511561328,1.0413898288833845,0.0071015418176163,0.9000884000984328,0.007093413021122943,0.78889423924667,0.0071665721895635,2.642941489439332,0.0071665721895635,2.1100387766447177,0.0071665721895635,1.7326359766219404,0.0071665721895635,1.4900761897469152,0.0071665721895635,1.2838300363756066,0.0071665721895635,1.0880403893479174,0.0071665721895635,0.939721214144854
2025-07-09,2025-07-10,0.002848140034919,1.7404189065478173,0.0028065752573855,1.4694220077796691,0.0027559416621511,1.24578430391828,0.0026978496385871,1.0468971916954524,0.0026468100085094,0.9051175730928662,0.0026001095348189467,0.793545560214918,0.002848140034919,2.6533170969402717,0.002848140034919,2.11889660259463,0.002848140034919,1.7404189065478173,0.002848140034919,1.4971682754329318,0.002848140034919,1.2903347041351585,0.002848140034919,1.0939874207753468,0.002848140034919,0.9452458117914416
2025-07-10,2025-07-11,0.0019217934724074,1.7456854257140826,0.001963099207297,1.474269728165623,0.001991045756464,1.25025576322653,0.0020102712959987,1.0510120103657783,0.0020381080786815,0.909000408609425,0.0019624176047513837,0.7970652455972076,0.0019217934724074,2.660338017889805,0.0019217934724074,2.12489047772661,0.0019217934724074,1.7456854257140826,0.0019217934724074,1.5019673171241616,0.0019217934724074,1.2947362544191932,0.0019217934724074,1.0980116321318962,0.0019217934724074,0.94898417249477
2025-07-11,2025-07-14,0.0071082171158619,1.7652023538519157,0.0071868924690645,1.4920520386414111,0.0072030258818598,1.2664644137298549,0.0071904991784692,1.0657598105413442,0.0071516696005328,0.922652948799082,0.007101141713772558,0.8098264605750889,0.0071082171158619,2.68635649523841,0.0071082171158619,2.14710287770558,0.0071082171158619,1.7652023538519157,0.0071082171158619,1.5197518440310709,0.0071082171158619,1.3110477379392442,0.0071082171158619,1.1129247543246934,0.0071082171158619,0.9628379751482412
2025-07-14,2025-07-15,0.0117584008013079,1.7977167114252266,0.011651522226887,1.5210882383602011,0.0115863581879676,1.292724482247611,0.0114759234482089,1.0894663119895034,0.0113457255792998,0.944466841540388,0.011241567284172634,0.8301717465043197,0.0117584008013079,2.7297021524059275,0.0117584008013079,2.184107774704592,0.0117584008013079,1.7977167114252266,0.0117584008013079,1.5493800961330226,0.0117584008013079,1.3382219635128898,0.0117584008013079,1.137769370449048,0.0117584008013079,0.9859178107680616
2025-07-15,2025-07-16,0.0083165171162626,1.8209839703422488,0.0081575572965543,1.541654160114294,0.0080540435705014,1.3111901851227885,0.0079991443899226,1.1061802547169863,0.0079718096545395,0.9599677610807118,0.007949860478370421,0.8447213565404843,0.0083165171162626,2.7607202841949734,0.0083165171162626,2.2105884615129474,0.0083165171162626,1.8209839703422488,0.0083165171162626,1.5705820593383724,0.0083165171162626,1.3576678264940665,0.0083165171162626,1.1555481660090097,0.0083165171162626,1.0024337302328052
2025-07-16,2025-07-17,0.0040793007991426,1.832491612506835,0.0039918013920893,1.5517999387288484,0.0039293018156226,1.320271548913441,0.0038824271332726,1.1143573460854626,0.0038457397161262,0.9675052869418268,0.0039056147585071837,0.8519261274959224,0.0040793007991426,2.7760613934556417,0.0040793007991426,2.2236854175897154,0.0040793007991426,1.832491612506835,0.0040793007991426,1.581068236787293,0.0040793007991426,1.3672854627427964,0.0040793007991426,1.1643412953652006,0.0040793007991426,1.010602259748774
2025-07-17,2025-07-18,0.006168926269761,1.8499650444241056,0.005979061601937,1.5670573077583274,0.0058284527503904,1.3337951420043583,0.0057371052076541,1.1264876366265315,0.0056657724164114,0.9786527241257256,0.00560931618516858,0.8623141666966221,0.006168926269761,2.799355637781961,0.006168926269761,2.24357209524773,0.006168926269761,1.8499650444241056,0.006168926269761,1.596990656437256,0.006168926269761,1.381889072221934,0.006168926269761,1.1776929572389077,0.006168926269761,1.0230055168469794
2025-07-18,2025-07-21,-0.0002984758950839,1.8491143985565133,-0.0003310622285239,1.5662074520452722,-0.0004004651684102,1.3328605383397805,-0.0004525173733249,1.1255253640267973,-0.0004928057339403,0.9776776327177998,-0.0005219078622565035,0.8613422102910315,-0.0002984758950839,2.798221621707232,-0.0002984758950839,2.2426039671633315,-0.0002984758950839,1.8491143985565133,-0.0002984758950839,1.596215517326551,-0.0002984758950839,1.3811781357491115,-0.0002984758950839,1.1770429683842778,-0.0002984758950839,1.022401698464579
2025-07-21,2025-07-22,9.345655961842377e-05,1.8493806669861617,6.094466372815355e-05,1.5663638486954938,3.974017419333068e-05,1.3329532466239429,2.386833322904789e-05,1.1255760967744726,2.665560509412412e-05,0.977730348911781,8.120077720311336e-05,0.861493352725148,9.345655961842377e-05,2.798576590432665,9.345655961842377e-05,2.242907009774308,9.345655961842377e-05,1.8493806669861617,9.345655961842377e-05,1.5964581506968285,9.345655961842377e-05,1.3814006724655177,9.345655961842377e-05,1.1772464273302448,9.345655961842377e-05,1.0225907051694838
2025-07-22,2025-07-23,-0.0044900157313408,1.836586902966816,-0.004502203260623,1.554809557007952,-0.0045250174677282,1.322396592431576,-0.0045414395908358,1.1159229213352466,-0.0044899513927918,0.968850435777118,-0.00439588180787833,0.8533104479604172,-0.0044900157313408,2.7815209217849195,-0.0044900157313408,2.228346306285146,-0.0044900157313408,1.836586902966816,-0.0044900157313408,1.5848000127544315,-0.0044900157313408,1.3707081459835222,-0.0044900157313408,1.1674705566205263,-0.0044900157313408,1.0135092410852091
2025-07-23,2025-07-24,-0.0058201041526071,1.8200776717536276,-0.0055525351299267,1.5406238871923923,-0.0053365959514918,1.3100029001786475,-0.0051646284022796,1.1049949657186835,-0.00502642329631,0.9589541600797776,-0.004917522291298605,0.8441967525198752,-0.0058201041526071,2.759512076164868,-0.0058201041526071,2.209556994541882,-0.0058201041526071,1.8200776717536276,-0.0058201041526071,1.5697562074665408,-0.0058201041526071,1.356910377658464,-0.0058201041526071,1.1548556522332856,-0.0058201041526071,1.0017904075898565
2025-07-24,2025-07-25,-0.0004239037699578,1.818882230196997,-0.0003448087941229,1.5397478577335295,-0.0002888905869117,1.3093355620850473,-0.0002459400743293,1.104477263100352,-0.0002129838343981,0.9585369345113536,-0.00016782484309979762,0.8438872504892383,-0.0004239037699578,2.75791840482258,-0.0004239037699578,2.208196451232001,-0.0004239037699578,1.818882230196997,-0.0004239037699578,1.5686668781223232,-0.0004239037699578,1.355911274463922,-0.0004239037699578,1.1539422007985891,-0.0004239037699578,1.0009418410894133
2025-07-25,2025-07-28,0.019905826805671,1.8749944116568824,0.019823593652722,1.5900947872456106,0.0197648556863298,1.3549792462009678,0.0197208022115357,1.145979242964628,0.01966249147293,0.9970466502856016,0.019531208941694207,0.8799005976434695,0.019905826805671,2.832722877738822,0.019905826805671,2.272058254148794,0.019905826805671,1.8749944116568824,0.019905826805671,1.6197983161196898,0.019905826805671,1.4028076362629287,0.019905826805671,1.1968182011971118,0.019905826805671,1.04077224282636
2025-07-28,2025-07-29,0.0030727697275285,1.8838286074518356,0.0030718047560145,1.5980510527316003,0.0030711154906474,1.362211659444129,0.0030701796761445,1.152567784821806,0.0030868959263733,1.0032113254551458,0.0031121131999861146,0.8857510611080575,0.0030727697275285,2.844499952571544,0.0030727697275285,2.2821125356988525,0.0030727697275285,1.8838286074518356,0.0030727697275285,1.6278483530776926,0.0030727697275285,1.410190910828712,0.0030727697275285,1.2035685176626338,0.0030727697275285,1.0470430659948975
2025-07-29,2025-07-30,0.0076913314201734,1.9060090890307249,0.0077241747547951,1.6181188530847788,0.0077430409367206,1.380502361024404,0.0077612097481185,1.169274314896851,0.007775161463295,1.0187866169556608,0.007786488551892571,0.9004344401570945,0.0076913314201734,2.874069275851613,0.0076913314201734,2.307356350969218,0.0076913314201734,1.9060090890307249,0.0076913314201734,1.64806000568317,0.0076913314201734,1.4287284879097857,0.0076913314201734,1.2205168934390374,0.0076913314201734,1.062787552646832
2025-07-30,2025-07-31,0.0031401706334046,1.9151344534325057,0.0029885193533639,1.6259431519466294,0.0028614406350546,1.3873140272120827,0.0027855077733899,1.1753168453636111,0.0027461453975999,1.02433049853255,0.0027148037483613963,0.9055937466987478,0.0031401706334046,2.8862345144234176,0.0031401706334046,2.317742014256736,0.0031401706334046,1.9151344534325057,0.0031401706334046,1.65637536594851,0.0031401706334046,1.4363551097840332,0.0031401706334046,1.2274896953787937,0.0031401706334046,1.0692650575426064
2025-07-31,2025-08-01,0.0149574416097524,1.9587374068043,0.0148956516540626,1.6650582864013974,0.0147700367187725,1.422574743053246,0.0146402099393841,1.207163940664413,0.0145400499426839,1.0537643650817117,0.014460665853191232,0.933149901121689,0.0149574416097524,2.9443626402547105,0.0149574416097524,2.367366946711204,0.0149574416097524,1.9587374068043,0.0149574416097524,1.6961079453782697,0.0149574416097524,1.47279674907925,0.0149574416097524,1.260807242433747,0.0149574416097524,1.1002159688159008
2025-08-01,2025-08-04,-0.0004988915943767,1.9572613175820777,-0.0004925301987386,1.6637456647139457,-0.0005179751872963,1.4213199094469735,-0.0005223813368416,1.20601095941446,-0.0005202636664747,1.052695866103059,-0.0005185695301812075,0.9321474284856945,-0.0004988915943767,2.942394830888314,-0.0004988915943767,2.365686995646308,-0.0004988915943767,1.9572613175820777,-0.0004988915943767,1.6947628797867882,-0.0004988915943767,1.4715630915665323,-0.0004988915943767,1.259679344703991,-0.0004988915943767,1.099168188722683
2025-08-04,2025-08-05,0.0031714818838757,1.966640218276676,0.0032176036229259,1.6723165424152824,0.0032487580997997,1.429186192114996,0.0031497829334543,1.2129594150854368,0.0030336065422921,1.0589229377118057,0.0029406654293623593,0.937829227633074,0.0031714818838757,2.9548980646735616,0.0031714818838757,2.376361210979796,0.0031714818838757,1.966640218276676,0.0031714818838757,1.703309271441373,0.0031714818838757,1.4794016091362914,0.0031714818838757,1.266845876809088,0.0031714818838757,1.1058256626044254
2025-08-05,2025-08-06,-0.0081836848746998,1.9423621695936888,-0.0081967205403215,1.6504123105218262,-0.0082060317300512,1.4092522131442975,-0.0082100624505156,1.1947908800871287,-0.0081257525163495,1.0421926394697238,-0.007916377795116922,0.9224886393647109,-0.0081836848746998,2.9225324252007128,-0.0081836848746998,2.3487301348059773,-0.0081836848746998,1.9423621695936888,-0.0081836848746998,1.681186240245042,-0.0081836848746998,1.4591109676892962,-0.0081836848746998,1.2482947244937694,-0.0081836848746998,1.0885922489806146
