target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-01-03 13:50:00,000016.SH,20230217,-0.0002517467031031,1.0,0.0098122163966125,-3.915846634129588e-05,-0.0055413619782205,6.341615878882108e-06,success,,18,18,-0.1312939032088589,0.123598346419931,1671235257.5759192,9.159740688461762e-05,False,-2.1273541778328247e-08,True,False
2023-01-03 14:30:00,000016.SH,20230217,-0.0002079371303162,1.0,0.0094668059679468,-3.772888943184815e-05,-0.0055976137502351,6.509816727311637e-06,success,,18,18,-0.1349531385192171,0.1199391111095728,2379477162.262537,6.0267992093460834e-05,False,-1.749202516366622e-08,True,False
2023-01-03 10:00:00,000016.SH,20230317,-6.138495530041192e-05,1.0,-0.013552555269303,0.000103142112569,-0.0139476706564456,4.8354505869912445e-05,success,,18,18,-0.1218423862187571,0.1330498634100329,7657238258.7773,7.635693989465112e-05,False,-7.306922504737582e-10,True,False
2023-01-03 10:40:00,000016.SH,20230317,-6.170132606663475e-05,1.0,-0.0111943002554713,7.9207072435178e-05,-0.0137060096172914,4.684390830662519e-05,success,,18,18,-0.1267645981718084,0.1281276514569816,6224869968.646779,0.0001023398671242,False,-6.136770584401741e-10,True,False
2023-01-03 11:20:00,000016.SH,20230317,-7.216417692180716e-05,1.0,-0.0106923099064444,7.5016905039555e-05,-0.01313062120734,4.278107520303417e-05,success,,18,18,-0.1272723423351617,0.1276199072936281,5917020342.258085,7.307594890265777e-05,False,-1.7061373566222627e-09,True,False
2023-01-03 13:10:00,000016.SH,20230317,-6.663753800325365e-05,1.0,-0.0043667334296299,2.716486581060673e-05,-0.0132447682186522,4.365293525611697e-05,success,,18,18,-0.1321571613724275,0.1227350882563624,4403722327.66015,8.015827782579381e-05,False,-8.786674963791856e-10,True,False
2023-01-03 13:50:00,000016.SH,20230317,-7.402921724589759e-05,1.0,-0.0098975942910667,6.640230009380353e-05,-0.0120531081053602,3.513219966557185e-05,success,,18,18,-0.1331036763037178,0.1217885733250722,11533534200.756569,4.1956906651568766e-05,False,-6.755479025668051e-09,True,False
2023-01-03 14:30:00,000016.SH,20230317,-6.346403331240434e-05,1.0,0.0002325014021504,-3.180207258060523e-06,-0.0133662046229459,4.455710748234635e-05,success,,16,16,-0.1359295109499462,0.1189627386788437,4047757933.5726647,8.240279378606035e-05,False,-3.913530232299192e-10,True,False
2023-01-03 10:00:00,000300.SH,20230120,-0.0006003588367355,1.0,0.0154343013994782,-2.1766473726299875e-05,0.0022333569703979,-5.115442852520676e-06,success,,26,26,-0.1992443786627497,0.1349577094239239,628692840.2727628,0.0002007412586214,False,-2.4437500156536897e-07,True,False
2023-01-03 10:40:00,000300.SH,20230120,-0.0002044184312342,1.0,0.0028629907088065,-2.144038437297439e-06,-0.0013026691535027,4.219123463718138e-08,success,,26,26,-0.2050223577813016,0.1291797303053721,1889556702.1770928,0.0001861759521761,False,-5.047073417841241e-09,True,False
2023-01-03 11:20:00,000300.SH,20230120,-0.0013457257781177,1.0,0.039765448546465,-5.253370159556396e-05,0.0114923316021057,-1.6664254520987296e-05,success,,26,26,-0.2059449678407668,0.1282571202459068,542114099.3100065,0.0001093636311197,False,-4.272327891381045e-06,True,False
2023-01-03 13:10:00,000300.SH,20230120,-0.0008431298892104,1.0,0.0293285658297456,-3.464626753546815e-05,0.006757759848171,-1.0552372992434453e-05,success,,26,26,-0.2107311656727671,0.1234709224139063,703098562.0350703,0.0001404967909746,False,-1.201619997675161e-06,True,False
2023-01-03 13:50:00,000300.SH,20230120,-0.0007338011365114,1.0,0.030468309237717,-4.155143905493197e-05,0.0058129101477466,-9.36548553161158e-06,success,,26,26,-0.2115444739699433,0.1226576141167303,701097229.4827181,0.0002386761050113,False,-8.302907148122122e-07,True,False
2023-01-03 14:30:00,000300.SH,20230120,-0.0003310889848361,1.0,0.0243858985273258,-3.91639544988443e-05,0.0013061473026459,-3.490266530269201e-06,success,,26,26,-0.2156841180659601,0.1185179700207136,1327117677.896266,0.00046627149838,False,-7.170423758978563e-08,True,False
2023-01-03 10:00:00,000300.SH,20230217,-0.0002173957579428,1.0,0.0007195181988337,1.6719860165879714e-06,-0.0052748740764607,6.037365468847151e-06,success,,22,22,-0.1403251867361888,0.1323190083510515,1779641147.0077488,6.484339258571841e-05,False,-1.2586024658644131e-08,True,False
2023-01-03 10:40:00,000300.SH,20230217,-0.0002426393258403,1.0,-0.0006172148643663,5.016968112651802e-06,-0.0048673024925478,4.787278937251128e-06,success,,22,22,-0.1461744862451767,0.1264697088420636,1687076343.0242496,5.919409565706239e-05,False,-1.7440463165400952e-08,True,False
2023-01-03 11:20:00,000300.SH,20230217,-0.0001934804726817,1.0,-0.0032129846816605,1.436120841514362e-05,-0.0050417402202605,5.519393283434596e-06,success,,22,22,-0.1468702756436064,0.1257739194436337,2008996148.032956,7.01976510202728e-05,False,-9.85510407876061e-09,True,False
2023-01-03 13:10:00,000300.SH,20230217,-0.0001712271619387,1.0,0.0034177755477154,-9.553315030552183e-06,-0.0054352736280378,6.964338706269689e-06,success,,22,22,-0.151724995426016,0.1209191996612242,1905682977.712817,8.006805482138922e-05,False,-4.69345850731804e-09,True,False
